,URL,Title,Specifications
300,https://www.tudorwatch.com/en/watches/style/m12110-0015,Style : M12110-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
301,https://www.tudorwatch.com/en/watches/style/m12110-0009,Style : M12110-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
302,https://www.tudorwatch.com/en/watches/style/m12110-0003,Style : M12110-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
303,https://www.tudorwatch.com/en/watches/style/m12103-0004,Style : M12103-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Champagne-colour with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
304,https://www.tudorwatch.com/en/watches/style/m12103-0001,Style : M12103-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Champagne-colourDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
305,https://www.tudorwatch.com/en/watches/style/m12103-0005,Style : M12103-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
306,https://www.tudorwatch.com/en/watches/style/m12103-0002,Style : M12103-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
307,https://www.tudorwatch.com/en/watches/style/m12103-0015,Style : M12103-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Burgundy with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
308,https://www.tudorwatch.com/en/watches/style/m12103-0013,Style : M12103-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
309,https://www.tudorwatch.com/en/watches/style/m12103-0017,Style : M12103-0017,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Gem-set white mother-of-pearlDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
310,https://www.tudorwatch.com/en/watches/style/m12103-0006,Style : M12103-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
311,https://www.tudorwatch.com/en/watches/style/m12103-0003,Style : M12103-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
312,https://www.tudorwatch.com/en/watches/style/m12100-0013,Style : M12100-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Blue with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
313,https://www.tudorwatch.com/en/watches/style/m12100-0009,Style : M12100-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : BlueDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
314,https://www.tudorwatch.com/en/watches/style/m12100-0003,Style : M12100-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
315,https://www.tudorwatch.com/en/watches/style/m12100-0019,Style : M12100-0019,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
316,https://www.tudorwatch.com/en/watches/style/m12100-0001,Style : M12100-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
317,https://www.tudorwatch.com/en/watches/style/m12100-0017,Style : M12100-0017,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
318,https://www.tudorwatch.com/en/watches/style/m12100-0015,Style : M12100-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Burgundy with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
319,https://www.tudorwatch.com/en/watches/style/m12100-0011,Style : M12100-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
320,https://www.tudorwatch.com/en/watches/style/m12100-0004,Style : M12100-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
321,https://www.tudorwatch.com/en/watches/style/m12100-0002,Style : M12100-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
322,https://www.tudorwatch.com/en/watches/style/m12313-0007,Style : M12313-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : Champagne-colour with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
323,https://www.tudorwatch.com/en/watches/style/m12313-0001,Style : M12313-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : Champagne-colourDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
324,https://www.tudorwatch.com/en/watches/style/m12313-0009,Style : M12313-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
325,https://www.tudorwatch.com/en/watches/style/m12313-0003,Style : M12313-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
326,https://www.tudorwatch.com/en/watches/style/m12313-0015,Style : M12313-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : Burgundy with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
327,https://www.tudorwatch.com/en/watches/style/m12313-0013,Style : M12313-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
328,https://www.tudorwatch.com/en/watches/style/m12313-0011,Style : M12313-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
329,https://www.tudorwatch.com/en/watches/style/m12313-0005,Style : M12313-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in yellow gold
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
330,https://www.tudorwatch.com/en/watches/style/m12310-0017,Style : M12310-0017,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Blue with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
331,https://www.tudorwatch.com/en/watches/style/m12310-0013,Style : M12310-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : BlueDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
332,https://www.tudorwatch.com/en/watches/style/m12310-0007,Style : M12310-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
333,https://www.tudorwatch.com/en/watches/style/m12310-0011,Style : M12310-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
334,https://www.tudorwatch.com/en/watches/style/m12310-0001,Style : M12310-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
335,https://www.tudorwatch.com/en/watches/style/m12310-0005,Style : M12310-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
336,https://www.tudorwatch.com/en/watches/style/m12310-0019,Style : M12310-0019,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Burgundy with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
337,https://www.tudorwatch.com/en/watches/style/m12310-0015,Style : M12310-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
338,https://www.tudorwatch.com/en/watches/style/m12310-0009,Style : M12310-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
339,https://www.tudorwatch.com/en/watches/style/m12310-0003,Style : M12310-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown adorned with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Fluted bezel in steel
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
340,https://www.tudorwatch.com/en/watches/style/m12303-0004,Style : M12303-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Champagne-colour with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
341,https://www.tudorwatch.com/en/watches/style/m12303-0001,Style : M12303-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Champagne-colourDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
342,https://www.tudorwatch.com/en/watches/style/m12303-0005,Style : M12303-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Silver with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
343,https://www.tudorwatch.com/en/watches/style/m12303-0002,Style : M12303-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : SilverDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
344,https://www.tudorwatch.com/en/watches/style/m12303-0015,Style : M12303-0015,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Burgundy with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
345,https://www.tudorwatch.com/en/watches/style/m12303-0013,Style : M12303-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : BurgundyDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
346,https://www.tudorwatch.com/en/watches/style/m12303-0006,Style : M12303-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : Black with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
347,https://www.tudorwatch.com/en/watches/style/m12303-0003,Style : M12303-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel and yellow gold double bezel with polished and satin finish
Dial : BlackDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel and yellow gold bracelet with folding clasp and safety catch"
348,https://www.tudorwatch.com/en/watches/style/m12300-0012,Style : M12300-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 34 mm steel case with polished and satin finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Steel double bezel with polished and satin finish
Dial : Blue with 3 diamondsDate at 3 o’clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet with folding clasp and safety catch"
